1,0,1.0671
2,33,1.0622
3,66,1.1179
4,100,1.0569
5,133,1.0668
6,166,1.161
7,200,1.123
8,233,1.1126
9,266,1.3401
10,300,1.1697
11,333,1.1609
12,367,1.19
13,400,1.1928
14,433,1.2053
15,467,1.1761
16,500,1.1804
17,533,1.1404
18,567,1.0292
19,600,1.0315
20,634,0.97854
21,667,0.80642
22,700,0.52296
23,734,0.54594
24,767,0.76402
25,800,0.7734
26,834,0.71897
27,867,0.75248
28,900,0.86108
29,934,0.86336
30,967,0.90892
31,1001,1.0083
32,1034,1.0088
33,1067,0.91667
34,1101,0.90551
35,1134,0.48546
36,1167,0.1197
37,1201,0.63584
38,1234,1.2345
39,1268,1.3216
40,1301,1.0216
41,1334,1.0974
42,1368,1.5462
43,1401,1.7555
44,1434,2.0475
45,1468,2.387
46,1501,8.123
47,1534,1.7852
48,1568,1.8793
49,1601,1.3368
50,1635,1.2594
51,1668,1.1588
52,1701,1.2201
53,1735,1.3175
54,1768,1.0451
55,1801,1.2248
56,1835,1.2325
57,1868,1.2281
58,1902,1.1628
59,1935,1.0513
60,1968,1.0365
61,2002,1.1197
62,2035,1.1635
63,2068,1.0712
64,2102,1.0738
65,2135,1.0834
