1,0,1.0239
2,33,1.0024
3,66,1.0496
4,100,1.1174
5,133,1.1244
6,166,1.0317
7,200,0.95121
8,233,1.0557
9,266,0.83922
10,300,0.85474
11,333,0.96173
12,367,1.0537
13,400,1.0651
14,433,1.0909
15,467,1.1539
16,500,1.0991
17,533,0.942
18,567,0.90735
19,600,0.965
20,634,1.1025
21,667,1.0628
22,700,0.99184
23,734,0.91273
24,767,0.91724
25,800,0.92127
26,834,0.86152
27,867,0.93807
28,900,1.0712
29,934,1.125
30,967,1.202
31,1001,1.0934
32,1034,0.93974
33,1067,0.73095
34,1101,0.7438
35,1134,0.91601
36,1167,0.88641
37,1201,0.572
38,1234,0.79537
39,1268,0.90123
40,1301,0.87761
41,1334,0.76815
42,1368,0.59597
43,1401,1.4148
44,1434,1.7334
45,1468,1.768
46,1501,1.2269
47,1534,0.74687
48,1568,0.68869
49,1601,2.0268
50,1635,2.2356
51,1668,1.8129
52,1701,1.313
53,1735,2.4296
54,1768,1.6814
55,1801,8.1569
56,1835,5.0764
57,1868,3.8463
58,1902,2.5926
59,1935,2.1243
60,1968,0.81648
61,2002,2.0468
62,2035,1.0326
63,2068,4.298
64,2102,2.7192
65,2135,1.9769
66,2168,0.86968
67,2202,0.89501
68,2235,0.94585
69,2269,1.425
70,2302,1.265
71,2335,1.251
72,2369,1.1273
73,2402,1.0316
74,2435,1.1239
75,2469,1.1434
76,2502,1.1328
77,2536,1.0469
78,2569,1.0368
79,2602,0.99807
80,2636,0.96892
81,2669,1.0181
82,2702,1.0806
83,2736,1.069
84,2769,1.0594
85,2802,1.0768
86,2836,1.0531
87,2869,1.0538
88,2903,1.0352
89,2936,1.0502
90,2969,1.079
91,3003,1.017
92,3036,1.0905
93,3069,1.0683
94,3103,1.0834
95,3136,1.0653
96,3170,1.0769
97,3203,1.1059
98,3236,1.0825
99,3270,1.1327
100,3303,1.0706
