1,0,1.0146
2,33,1.0073
3,66,1.0379
4,100,1.0286
5,133,1.0368
6,166,1.0213
7,200,1.0164
8,233,1.0207
9,266,1.0373
10,300,1.0172
11,333,1.0155
12,367,1.0306
13,400,1.0312
14,433,1.0033
15,467,0.99569
16,500,0.99569
17,533,1.0218
18,567,1.0144
19,600,1.0236
20,634,1.0033
21,667,1.0014
22,700,1.0011
23,734,1.0125
24,767,1.0207
25,800,1.0219
26,834,1.0221
27,867,1.0203
28,900,1.0136
29,934,1.0248
30,967,1.0088
31,1001,1.0215
32,1034,1.0215
33,1067,1.0259
34,1101,1.0115
35,1134,1.0089
36,1167,1.0227
37,1201,1.0125
38,1234,1.0125
39,1268,1.0196
40,1301,1.0291
41,1334,1.0099
42,1368,1.0439
43,1401,1.0411
44,1434,0.99414
45,1468,1.019
46,1501,1.0301
47,1535,1.0625
48,1568,1.0067
49,1601,1.0853
50,1635,1.0709
51,1668,1.0208
52,1701,1.0208
53,1735,1.0412
54,1768,0.99916
55,1801,0.99916
56,1835,1.0063
57,1868,0.80553
58,1902,0.85099
59,1935,0.34729
60,1968,0.34729
61,2002,0.66683
62,2035,0.96766
63,2068,0.97831
64,2102,0.77971
65,2135,2.4832
66,2169,1.313
67,2202,1.313
68,2235,1.0241
69,2269,0.86431
70,2302,6.2639
71,2335,0.97158
72,2369,1.3316
73,2402,1.3316
74,2435,0.78891
75,2469,0.49912
76,2502,0.68563
77,2536,2.6011
78,2569,2.6011
79,2602,1.5532
80,2636,1.3155
81,2669,1.0544
82,2702,1.0579
83,2736,1.4193
84,2769,1.4193
85,2803,1.315
86,2836,1.0777
87,2869,1.1628
88,2903,1.2476
89,2936,1.1912
90,2969,1.1325
91,3003,1.1073
92,3036,1.1385
93,3069,1.1223
94,3103,1.042
95,3136,1.0689
96,3170,1.0952
97,3203,1.0318
98,3236,1.0509
99,3270,1.0509
100,3303,1.0704
101,3336,1.1195
102,3370,1.1197
103,3403,1.1276
104,3437,1.0962
105,3470,1.0868
106,3503,1.0757
107,3537,1.1179
108,3570,1.1186
109,3603,1.1066
110,3637,1.1222
