1,0,1.0787
2,33,1.134
3,66,1.0801
4,100,1.082
5,133,2.0645
6,166,1.1644
7,200,1.3285
8,233,1.2977
9,266,1.2347
10,300,1.0624
11,333,1.5841
12,367,1.2647
13,400,1.1393
14,433,1.0677
15,467,0.94342
16,500,0.93095
17,533,0.94788
18,567,0.88213
19,600,0.82723
20,634,0.74607
21,667,0.70641
22,700,0.69111
23,734,0.80604
24,767,0.86131
25,800,0.95697
26,834,0.92321
27,867,0.97508
28,900,1.012
29,934,1.0044
30,967,0.92867
31,1001,0.86405
32,1034,0.59923
33,1067,0.5423
34,1101,0.65965
35,1134,0.46998
36,1167,0.50337
37,1201,0.53392
38,1234,1.0796
39,1268,1.1991
40,1301,0.99101
41,1334,1.542
42,1368,2.0776
43,1401,8.5337
44,1434,3.186
45,1468,2.1568
46,1501,2.0425
47,1534,1.2452
48,1568,0.21944
49,1601,0.58384
50,1635,2.17
51,1668,1.59
52,1701,1.0253
53,1735,0.75614
54,1768,1.0606
55,1801,1.2277
56,1835,0.91263
57,1868,0.84784
58,1902,0.93637
59,1935,1.0728
60,1968,1.1778
61,2002,1.0842
