1,0,1.0332
2,33,1.1013
3,66,1.1013
4,100,1.0795
5,133,1.0398
6,166,0.95042
7,200,1.0689
8,233,1.0102
9,266,1.009
10,300,1.0975
11,333,1.0797
12,367,1.1263
13,400,1.0991
14,433,1.0991
15,467,1.0736
16,500,1.026
17,533,1.0297
18,567,1.0013
19,600,0.92944
20,634,0.92944
21,667,1.0678
22,700,0.96646
23,734,0.93112
24,767,0.98945
25,800,0.83388
26,834,0.83388
27,867,0.80176
28,900,0.86838
29,934,0.97345
30,967,1.0018
31,1001,1.0043
32,1034,0.96503
33,1067,0.98154
34,1101,0.93285
35,1134,0.54015
36,1167,0.3666
37,1201,1.1335
38,1234,1.0543
39,1268,1.3465
40,1301,2.1753
41,1334,1.9516
42,1368,1.9516
43,1401,1.5611
44,1434,5.606
45,1468,0.74772
46,1501,0.83418
47,1535,1.2269
48,1568,0.7484
49,1601,0.7484
50,1635,0.67535
51,1668,0.5727
52,1701,2.3968
53,1735,3.1611
54,1768,1.3367
55,1801,0.87686
56,1835,0.9954
57,1868,1.3419
58,1902,1.5143
59,1935,1.0953
60,1968,1.0953
61,2002,1.1209
62,2035,1.322
63,2068,1.2681
64,2102,0.99531
65,2135,1.0688
66,2169,1.0957
67,2202,1.0832
68,2235,1.0725
69,2269,1.0725
70,2302,1.1128
71,2335,1.0951
72,2369,1.0784
73,2402,1.0151
74,2435,1.0663
75,2469,1.0904
76,2502,1.1111
77,2536,1.1764
78,2569,1.1333
79,2602,1.1055
80,2636,1.1125
81,2669,1.1142
82,2702,1.0762
83,2736,1.105
84,2769,1.1411
85,2803,1.0984
86,2836,1.0984
87,2869,1.0517
88,2903,1.1274
89,2936,1.0845
90,2969,1.0948
91,3003,1.0925
92,3036,1.0959
93,3069,1.0959
94,3103,1.0996
95,3136,1.1075
96,3170,1.1098
