1,0,1.0455
2,33,1.027
3,66,1.0654
4,100,1.0843
5,133,1.0821
6,166,1.0625
7,200,1.0397
8,233,1.0911
9,266,1.08
10,300,1.0409
11,333,1.0903
12,367,1.0187
13,400,1.0935
14,433,1.0429
15,467,1.0867
16,500,1.1505
17,533,1.0821
18,567,1.0478
19,600,1.0801
20,634,1.1029
21,667,1.1602
22,700,1.141
23,734,1.1452
24,767,1.0192
25,800,0.86971
26,834,0.79315
27,867,0.73854
28,900,0.77387
29,934,0.7238
30,967,0.79133
31,1001,0.86419
32,1034,0.83776
33,1067,0.76208
34,1101,0.64223
35,1134,0.50378
36,1167,0.36592
37,1201,0.38934
38,1234,0.10971
39,1268,0.43804
40,1301,1.0964
41,1334,1.464
42,1368,2.1654
43,1401,1.6149
44,1434,1.351
45,1468,1.4709
46,1501,1.7215
47,1534,8.3604
48,1568,1.0262
49,1601,0.94254
50,1635,0.81673
51,1668,0.56168
52,1701,0.54651
53,1735,0.69477
54,1768,0.97005
55,1801,2.0709
