1,0,1.0043
2,33,0.99247
3,66,1.0449
4,100,0.97388
5,133,1.0219
6,166,0.99051
7,200,1.0108
8,233,0.96256
9,266,1.0511
10,300,1.0573
11,333,0.9928
12,367,0.99282
13,400,1.0271
14,433,1.0271
15,467,0.99381
16,500,0.98958
17,533,1.0256
18,567,0.96587
19,600,0.93577
20,634,0.91422
21,667,0.94303
22,700,1.1552
23,734,1.0416
24,767,1.0142
25,800,1.0028
26,834,0.87926
27,867,0.87029
28,900,0.75152
29,934,0.59556
30,967,0.56856
31,1001,0.64531
32,1034,0.75299
33,1067,1.1367
34,1101,1.1019
35,1134,1.0857
36,1167,1.433
37,1201,1.6734
38,1234,0.95078
39,1268,1.4684
40,1301,1.228
41,1334,1.733
42,1368,8.8885
43,1401,1.3726
44,1434,2.3155
45,1468,0.49326
46,1501,0.29134
47,1534,2.9987
48,1568,3.1274
49,1601,1.212
50,1635,0.97168
51,1668,1.3047
52,1701,1.1182
53,1735,1.4719
54,1768,1.4719
55,1801,1.2875
56,1835,1.1993
57,1868,1.48
58,1902,1.6032
59,1935,1.3339
60,1968,1.17
61,2002,1.1885
62,2035,1.2123
63,2068,1.2525
64,2102,1.2525
65,2135,0.90644
66,2168,0.85491
67,2202,1.1834
68,2235,1.1834
69,2269,1.2132
70,2302,1.0901
71,2335,1.6288
72,2369,1.2304
73,2402,1.1803
74,2435,1.1173
75,2469,1.1033
76,2502,1.0679
77,2536,1.1125
78,2569,1.1104
79,2602,1.1075
80,2636,1.1087
81,2669,1.1184
82,2702,1.0968
83,2736,1.1254
84,2769,1.0815
85,2802,1.0815
86,2836,1.0787
87,2869,1.0938
88,2903,1.0443
89,2936,1.1232
90,2969,1.1013
91,3003,1.1135
92,3036,1.0937
93,3069,1.1227
94,3103,1.1148
95,3136,1.1272
96,3170,1.1165
97,3203,1.1093
98,3236,1.1286
99,3270,1.1114
100,3303,1.1071
