1,0,1.0576
2,33,1.0425
3,66,0.97603
4,100,0.9409
5,133,0.93465
6,166,0.96604
7,200,0.97277
8,233,0.97075
9,266,1.0288
10,300,1.0389
11,333,1.0739
12,367,1.088
13,400,0.98212
14,433,0.93067
15,467,0.94564
16,500,0.99308
17,533,0.98829
18,567,0.95124
19,600,0.92775
20,634,0.92422
21,667,0.94953
22,700,0.95203
23,734,0.9547
24,767,0.97067
25,800,1.1168
26,834,1.4207
27,867,1.5708
28,900,1.0534
29,934,0.9155
30,967,0.97211
31,1001,1.059
32,1034,1.0787
33,1067,1.0242
34,1101,0.97231
35,1134,0.95295
36,1167,0.89672
37,1201,1.0571
38,1234,1.0271
39,1268,0.99047
40,1301,0.97427
41,1334,0.99747
42,1368,1.0117
43,1401,0.98631
44,1434,1.0087
45,1468,0.99942
46,1501,0.99993
47,1534,0.99954
48,1568,1.0141
49,1601,0.98995
50,1635,1.0053
51,1668,1.0121
52,1701,1.0435
53,1735,1.099
54,1768,1.1078
55,1801,1.2001
56,1835,1.1526
57,1868,0.99267
58,1902,0.96968
59,1935,0.91958
60,1968,0.98354
61,2002,0.95965
62,2035,0.95456
63,2068,0.94839
64,2102,0.96423
65,2135,0.95631
66,2168,0.88591
67,2202,1.2193
68,2235,0.84455
69,2269,0.73532
70,2302,0.74152
71,2335,0.9671
72,2369,1.0508
73,2402,1.0502
74,2435,1.0184
75,2469,0.97137
76,2502,0.9285
77,2536,0.9107
78,2569,0.86483
79,2602,1.7213
80,2636,0.89718
81,2669,1.1169
82,2702,1.0669
83,2736,0.99512
84,2769,0.9033
85,2802,0.91004
86,2836,0.95795
87,2869,1.0236
88,2903,1.0594
89,2936,1.1176
90,2969,1.1063
91,3003,1.058
92,3036,1.1609
93,3069,1.1572
94,3103,0.51354
95,3136,0.7341
96,3170,1.5005
97,3203,2.3021
98,3236,2.6368
99,3270,1.6253
100,3303,1.0039
101,3336,0.83284
102,3370,1.1377
103,3403,1.3203
104,3437,1.0549
105,3470,1.2484
106,3503,1.3799
107,3537,1.5502
108,3570,1.2568
109,3603,1.1678
110,3637,0.79854
111,3670,1.4175
112,3703,1.22
113,3737,0.86966
114,3770,0.91413
115,3804,7.7091
116,3837,8.8741
117,3870,2.5526
118,3904,0.73063
119,3937,1.6154
120,3970,1.939
121,4004,1.2799
122,4037,0.9101
123,4071,0.92439
124,4104,1.1923
125,4137,1.2067
126,4171,0.95973
127,4204,1.2487
128,4237,0.92041
129,4271,1.2081
130,4304,1.003
131,4337,1.1251
132,4371,1.1207
133,4404,1.1143
134,4438,1.1502
135,4471,1.1678
136,4504,1.1378
137,4538,1.1173
138,4571,1.0595
139,4604,1.0714
140,4638,1.1037
141,4671,1.0527
142,4705,0.98657
143,4738,1.0987
144,4771,1.1489
145,4805,1.1073
146,4838,1.0649
147,4871,1.0419
148,4905,0.96338
149,4938,1.0851
150,4971,0.99675
151,5005,1.0512
152,5038,1.0735
153,5072,1.0865
154,5105,1.1032
155,5138,1.1141
156,5172,1.0578
