1,0,1.0056
2,33,1.0102
3,66,0.98092
4,100,0.95465
5,133,1.0403
6,166,1.0574
7,200,1.022
8,233,0.99925
9,266,1.0226
10,300,1.0267
11,333,1.0746
12,367,1.0329
13,400,1.0294
14,433,1.0146
15,467,1.0075
16,500,1.0284
17,533,1.0284
18,567,1.0371
19,600,1.0453
20,634,1.0934
21,667,1.0169
22,700,1.0158
23,734,1.035
24,767,1.035
25,800,1.063
26,834,1.0421
27,867,1.0258
28,900,0.98104
29,934,0.98104
30,967,0.98442
31,1001,0.94787
32,1034,0.94996
33,1067,0.98266
34,1101,1.0365
35,1134,1.0497
36,1167,1.0704
37,1201,0.98608
38,1234,0.95741
39,1268,0.8155
40,1301,0.68162
41,1334,0.69141
42,1368,0.69488
43,1401,0.67649
44,1434,0.95663
45,1468,0.8869
46,1501,0.83669
47,1534,0.78038
48,1568,0.90369
49,1601,1.0158
50,1635,1.0158
51,1668,0.78224
52,1701,1.3827
53,1735,1.3329
54,1768,1.7091
55,1801,8.4471
56,1835,2.4182
57,1868,1.1903
58,1902,1.2404
59,1935,1.5564
60,1968,1.4364
61,2002,1.342
62,2035,1.7128
63,2068,1.7203
64,2102,0.75781
65,2135,1.0076
66,2168,0.99551
67,2202,1.5096
68,2235,1.2284
69,2269,1.1993
70,2302,1.2641
71,2335,1.055
72,2369,1.2311
73,2402,1.2311
74,2435,1.1564
75,2469,0.91464
76,2502,0.98824
77,2536,1.1431
78,2569,1.0889
79,2602,1.061
80,2636,1.0607
81,2669,1.1431
82,2702,1.0979
83,2736,1.0705
84,2769,1.0378
85,2802,1.1478
86,2836,1.1416
87,2869,1.0417
88,2903,1.0533
89,2936,1.0805
90,2969,1.0443
91,3003,1.0348
92,3036,1.1003
93,3069,1.0282
94,3103,1.0373
95,3136,1.1244
96,3170,1.0694
97,3203,1.0752
98,3236,1.0947
99,3270,1.0991
100,3303,1.08
101,3336,1.0612
102,3370,1.0944
103,3403,1.0734
104,3437,1.0623
105,3470,1.0643
106,3503,0.97938
107,3537,1.0348
108,3570,1.1079
109,3603,1.0984
110,3637,1.0703
