1,0,1.0268
2,33,1.0166
3,66,1.0499
4,100,1.0459
5,133,1.0413
6,166,1.054
7,200,1.0581
8,233,1.0593
9,266,1.0657
10,300,1.0657
11,333,1.0519
12,367,1.0416
13,400,1.0433
14,433,1.0599
15,467,1.0343
16,500,1.0484
17,533,1.0563
18,567,1.0355
19,600,1.0251
20,634,1.0486
21,667,1.0475
22,700,1.0718
23,734,1.0371
24,767,1.0171
25,800,1.061
26,834,1.061
27,867,1.105
28,900,1.1709
29,934,1.1716
30,967,1.103
31,1001,1.0489
32,1034,1.0892
33,1067,1.0892
34,1101,0.9759
35,1134,0.92614
36,1167,0.91235
37,1201,0.95245
38,1234,0.91375
39,1268,0.84842
40,1301,0.85923
41,1334,0.79695
42,1368,0.79695
43,1401,0.82257
44,1434,0.85599
45,1468,0.80002
46,1501,0.86736
47,1534,0.81899
48,1568,0.91471
49,1601,0.91471
50,1635,0.76163
51,1668,0.82427
52,1701,1.5912
53,1735,1.2749
54,1768,1.1881
55,1801,1.9228
56,1835,1.306
57,1868,1.0194
58,1902,1.0868
59,1935,0.8833
60,1968,5.3017
61,2002,3.2092
62,2035,0.28327
63,2068,1.3521
64,2102,1.1641
65,2135,1.1613
66,2168,1.1076
67,2202,1.0401
68,2235,1.2685
69,2269,1.1761
70,2302,1.1761
71,2335,1.2412
72,2369,1.1198
73,2402,0.9718
74,2435,1.2751
75,2469,1.0875
76,2502,0.99758
77,2536,1.1651
78,2569,1.0582
79,2602,1.0581
80,2636,1.2439
81,2669,1.1643
82,2702,0.97935
83,2736,0.97935
84,2769,0.96624
85,2802,0.91485
86,2836,0.96263
87,2869,1.0063
88,2903,1.2526
89,2936,1.0242
90,2969,1.0488
91,3003,1.2322
