1,0,1.0928
2,33,1.0921
3,66,1.0723
4,100,1.0672
5,133,1.1019
6,166,1.094
7,200,1.0979
8,233,1.1171
9,266,1.1424
10,300,1.0978
11,333,1.1832
12,367,1.1771
13,400,1.1521
14,433,1.0437
15,467,1.1306
16,500,1.334
17,533,1.3677
18,567,1.3896
19,600,1.3987
20,634,1.3277
21,667,1.2232
22,700,0.83598
23,734,0.54559
24,767,0.25891
25,800,0.1579
26,834,0.3043
27,867,0.72442
28,900,1.1808
29,934,0.6781
30,967,0.64568
31,1001,0.72241
32,1034,1.2303
33,1067,1.2354
34,1101,1.8669
35,1134,1.8216
36,1167,2.2601
37,1201,2.2755
38,1234,1.9313
39,1268,1.3781
40,1301,1.4494
41,1334,0.66814
42,1368,6.9336
43,1401,0.62519
44,1434,1.3981
45,1468,1.3624
46,1501,1.2364
47,1534,1.1595
48,1568,1.1892
49,1601,1.1217
50,1635,0.94061
51,1668,0.98286
52,1701,0.9956
53,1735,1.0167
54,1768,1.0217
55,1801,0.96158
56,1835,0.99898
57,1868,1.0621
58,1902,1.022
59,1935,0.98656
60,1968,1.0203
