1,0,0.98723
2,33,0.94102
3,66,0.94107
4,100,0.96444
5,133,0.98087
6,166,1.1242
7,200,1.1299
8,233,1.0942
9,266,1.0024
10,300,0.98309
11,333,0.9766
12,367,0.96555
13,400,0.9684
14,433,0.96829
15,467,0.98675
16,500,1.0832
17,533,1.1792
18,567,1.2967
19,600,1.3128
20,634,0.87686
21,667,0.94253
22,700,1.093
23,734,0.93264
24,767,0.91436
25,800,1.05
26,834,1.0511
27,867,0.9901
28,900,0.9903
29,934,1.0205
30,967,1.0781
31,1001,0.86787
32,1034,0.92312
33,1067,0.99785
34,1101,1.0178
35,1134,0.9832
36,1167,0.94505
37,1201,0.97405
38,1234,1.0592
39,1268,1.2251
40,1301,1.1626
41,1334,1.1107
42,1368,0.52866
43,1401,1.1638
44,1434,1.0504
45,1468,0.97651
46,1501,1.0018
47,1535,1.0857
48,1568,0.80342
49,1601,0.98663
50,1635,1.4068
51,1668,1.066
52,1701,1.0596
53,1735,0.98828
54,1768,1.3232
55,1801,1.3974
56,1835,1.4778
57,1868,1.1694
58,1902,0.96629
59,1935,0.58629
60,1968,0.27754
61,2002,0.36744
62,2035,0.45769
63,2068,2.6128
64,2102,2.8458
65,2135,2.2609
66,2169,1.3873
67,2202,0.85597
68,2235,0.80204
69,2269,1.2175
70,2302,1.5678
71,2335,1.9012
72,2369,1.3849
73,2402,0.97864
74,2435,9.7645
75,2469,5.8462
76,2502,7.4449
77,2536,1.5052
78,2569,0.92414
79,2602,1.5774
80,2636,2.0422
81,2669,2.4336
82,2702,1.8366
83,2736,1.4513
84,2769,0.97073
85,2803,1.1308
