1,0,1.0166
2,33,0.99897
3,66,1.0476
4,100,1.0063
5,133,0.94802
6,166,0.93267
7,200,1.0137
8,233,1.0861
9,266,0.95781
10,300,0.93713
11,333,0.93156
12,367,0.90655
13,400,0.97652
14,433,1.0458
15,467,0.97171
16,500,0.97973
17,533,0.98218
18,567,0.99342
19,600,1.0977
20,634,1.2641
21,667,1.22
22,700,1.1665
23,734,1.0558
24,767,1.0099
25,800,1.1661
26,834,0.99307
27,867,0.82248
28,900,0.9718
29,934,0.81863
30,967,0.82706
31,1001,1.0588
32,1034,0.98925
33,1067,0.95461
34,1101,0.73646
35,1134,0.89909
36,1167,1.2998
37,1201,1.4848
38,1234,1.1246
39,1268,0.9824
40,1301,0.79297
41,1334,1.0377
42,1368,1.0819
43,1401,0.96652
44,1434,0.73454
45,1468,0.55342
46,1501,0.98195
47,1534,0.8953
48,1568,1.4269
49,1601,2.4778
50,1635,3.0831
51,1668,2.2072
52,1701,0.77462
53,1735,0.53396
54,1768,1.2225
55,1801,1.7233
56,1835,1.5351
57,1868,1.6686
58,1902,8.0825
59,1935,4.6568
60,1968,0.45885
61,2002,1.4564
62,2035,2.5538
63,2068,1.5833
64,2102,0.93253
65,2135,1.4777
66,2168,1.3884
67,2202,1.3683
68,2235,1.5743
69,2269,1.3331
70,2302,1.0053
71,2335,0.84746
