1,0,0.98677
2,33,0.99054
3,66,0.99613
4,100,1.0058
5,133,1.0203
6,166,1.0061
7,200,1.0115
8,233,1.0097
9,266,1.0146
10,300,1.0022
11,333,1.0113
12,367,1.0193
13,400,1.0312
14,433,1.054
15,467,1.0619
16,500,1.0626
17,533,1.0733
18,567,1.0977
19,600,1.1654
20,634,1.2567
21,667,1.3131
22,700,1.3029
23,734,2.3706
24,767,1.1957
25,800,1.1558
26,834,0.89083
27,867,0.84492
28,900,0.80336
29,934,0.82924
30,967,0.82491
31,1001,0.78053
32,1034,0.71917
33,1067,0.68488
34,1101,0.62391
35,1134,0.64796
36,1167,0.66045
37,1201,0.7362
38,1234,0.77066
39,1268,0.8173
40,1301,0.79761
41,1334,0.7862
42,1368,0.84846
43,1401,0.88957
44,1434,1.5139
45,1468,1.4247
46,1501,1.1478
47,1534,0.98774
48,1568,1.227
49,1601,0.32588
50,1635,1.5628
51,1668,1.5878
52,1701,1.5388
53,1735,2.2338
54,1768,1.3277
55,1801,2.1183
56,1835,3.4745
57,1868,5.4861
58,1902,2.6013
59,1935,1.2146
60,1968,1.0671
61,2002,0.95551
62,2035,0.85394
63,2068,1.2003
64,2102,1.425
65,2135,1.4236
66,2168,1.068
