1,0,0.95586
2,33,1.0073
3,66,1.0365
4,100,1.0729
5,133,1.0572
6,166,1.0437
7,200,0.98097
8,233,0.97715
9,266,0.94991
10,300,0.96845
11,333,0.94014
12,367,0.92156
13,400,0.97786
14,433,0.93614
15,467,1.0769
16,500,1.0403
17,533,1.0242
18,567,0.92523
19,600,1.0611
20,634,1.1203
21,667,0.94375
22,700,0.91615
23,734,0.91791
24,767,0.952
25,800,0.95305
26,834,0.91365
27,867,0.94964
28,900,0.93308
29,934,1.0547
30,967,1.2274
31,1001,1.4011
32,1034,1.0798
33,1067,1.0619
34,1101,1.0393
35,1134,1.053
36,1167,1.0604
37,1201,1.1226
38,1234,1.0912
39,1268,1.0515
40,1301,0.93306
41,1334,0.78966
42,1368,0.65364
43,1401,0.81364
44,1434,1.0194
45,1468,1.0932
46,1501,1.0976
47,1534,0.98806
48,1568,0.88195
49,1601,0.84424
50,1635,0.93634
51,1668,1.1253
52,1701,1.0845
53,1735,1.0603
54,1768,1.0229
55,1801,0.97896
56,1835,0.99563
57,1868,0.98378
58,1902,1.0509
59,1935,0.98925
60,1968,0.99449
61,2002,1.029
62,2035,1.0535
63,2068,1.0422
64,2102,1.0317
65,2135,0.74447
66,2168,0.54273
67,2202,0.45764
68,2235,0.58443
69,2269,0.29352
70,2302,0.19751
71,2335,0.75734
72,2369,2.3751
73,2402,2.7022
74,2435,1.7561
75,2469,1.5933
76,2502,1.6106
77,2536,2.0302
78,2569,1.0631
79,2602,1.4549
80,2636,4.1536
81,2669,5.8856
82,2702,3.5161
83,2736,0.65114
84,2769,0.20034
85,2802,0.34134
86,2836,0.21592
87,2869,0.46178
88,2903,2.5849
89,2936,2.3041
90,2969,0.51033
91,3003,0.55258
92,3036,1.3454
